user_id,timestamp,latitude,longitude
U15,2025-01-01 20:55:00,17.346487875146163,78.53338035782093
U68,2025-01-01 22:18:00,17.477005605740807,78.44889077916538
U76,2025-01-02 02:18:00,17.475955755532656,78.49368835764548
U58,2025-01-02 16:38:00,17.34518607698925,78.37654353215656
U15,2025-01-03 11:53:00,17.310671185948575,78.56988707223412
U98,2025-01-01 13:44:00,17.333303376440274,78.5275491444671
U10,2025-01-02 06:36:00,17.41989249207769,78.52607680766006
U54,2025-01-03 00:08:00,17.426488232584735,78.35274434533709
U22,2025-01-01 22:19:00,17.45047680239951,78.36166444060459
U57,2025-01-01 16:02:00,17.441253986335468,78.5510954081604
U11,2025-01-03 04:27:00,17.48355646112631,78.43957911575069
U74,2025-01-01 20:22:00,17.31794681899554,78.36416997506
U60,2025-01-02 21:21:00,17.411943399066924,78.37166679450183
U90,2025-01-03 16:12:00,17.47259388127149,78.48243850810286
U20,2025-01-02 07:25:00,17.409259680307528,78.47186380193949
U59,2025-01-03 07:50:00,17.49247487214181,78.49928340405066
U87,2025-01-02 05:09:00,17.4000430797357,78.47112141066853
U61,2025-01-02 16:52:00,17.415693470942713,78.37143978142153
U36,2025-01-02 06:50:00,17.36411205971687,78.53448335676295
U44,2025-01-01 21:29:00,17.49327457681373,78.51192819739471
U28,2025-01-03 13:39:00,17.512400377566163,78.36883167769825
U38,2025-01-02 04:32:00,17.455144505746272,78.46456751652191
U98,2025-01-01 16:39:00,17.50659932760334,78.53603747102014
U52,2025-01-02 21:45:00,17.35106537727867,78.43739278610322
U32,2025-01-03 00:44:00,17.409417835411947,78.56293216123031
U11,2025-01-01 18:09:00,17.53619622302692,78.50722126211177
U7,2025-01-01 16:17:00,17.33841980214888,78.52835632549865
U8,2025-01-01 14:56:00,17.417067623555678,78.49548998669086
U85,2025-01-01 11:10:00,17.473823044862915,78.45179469926667
U95,2025-01-03 01:47:00,17.32452751408435,78.36522807516215
U92,2025-01-01 15:46:00,17.4211406083395,78.50776048662564
U7,2025-01-02 18:31:00,17.44198495153203,78.360329390978
U35,2025-01-02 22:56:00,17.467323350581264,78.55203109964201
U1,2025-01-03 03:28:00,17.5238702230925,78.36962982279519
U85,2025-01-01 22:16:00,17.327175595820666,78.4068862009253
U41,2025-01-02 04:00:00,17.48175842227696,78.47651688014778
U36,2025-01-03 08:35:00,17.509587576199245,78.36486818716783
U31,2025-01-03 10:05:00,17.3457469408586,78.39888021037758
U36,2025-01-02 15:17:00,17.41993404284319,78.59128363936074
U45,2025-01-02 23:01:00,17.528809267705583,78.36729193441248
U54,2025-01-03 04:47:00,17.41023218155288,78.43227678643836
U43,2025-01-01 13:30:00,17.395491158757746,78.44163325875763
U13,2025-01-01 19:11:00,17.398500356697237,78.5955364435517
U48,2025-01-01 23:35:00,17.349147383949063,78.39554920715759
U3,2025-01-03 05:56:00,17.459991525011624,78.46265208690915
U4,2025-01-02 06:21:00,17.330705854502252,78.55628032397485
U40,2025-01-02 08:59:00,17.436597308644583,78.41429732345848
U45,2025-01-02 21:34:00,17.4790601068037,78.43064414818144
U95,2025-01-02 09:15:00,17.36590629306061,78.36010312624002
U62,2025-01-02 00:18:00,17.484049198100106,78.50731702692687
U32,2025-01-03 02:51:00,17.391852640028915,78.51968088517238
U74,2025-01-01 21:24:00,17.457005017938375,78.37471129139168
U40,2025-01-02 20:43:00,17.43395978546455,78.43256173458124
U47,2025-01-02 22:15:00,17.31643221759305,78.38649530308481
U19,2025-01-03 04:50:00,17.502015445079344,78.35486940636288
U91,2025-01-03 06:26:00,17.39076416400736,78.42620971447249
U42,2025-01-02 16:10:00,17.547485205243603,78.5772566273823
U100,2025-01-03 09:36:00,17.336175192422235,78.59568985171225
U91,2025-01-03 05:25:00,17.40740310622968,78.44261505765245
U11,2025-01-01 07:08:00,17.449128249907744,78.35201922147064
U46,2025-01-02 10:05:00,17.51361309721007,78.5232034544235
U39,2025-01-02 15:54:00,17.319052211187635,78.52133281754512
U40,2025-01-01 21:23:00,17.5071084343812,78.43220852045683
U90,2025-01-01 21:44:00,17.380891470785187,78.3509937333292
U45,2025-01-02 19:31:00,17.377039785171313,78.3897380707223
U72,2025-01-03 06:28:00,17.50856683504093,78.50913848459439
U15,2025-01-02 21:53:00,17.483735914241134,78.5443831215234
U17,2025-01-01 23:19:00,17.35295086451214,78.35153292337519
U40,2025-01-02 05:08:00,17.496309790470484,78.53109130093685
U78,2025-01-03 06:51:00,17.30281366304015,78.56818183353127
U25,2025-01-02 13:16:00,17.39480103547689,78.52511180400363
U66,2025-01-03 00:08:00,17.488823221773345,78.40498182205151
U58,2025-01-02 05:29:00,17.334847773343927,78.51556842636603
U68,2025-01-03 08:58:00,17.422589206260955,78.59831978488931
U53,2025-01-03 01:57:00,17.468808218399563,78.5419439049714
U13,2025-01-03 03:21:00,17.47945892665762,78.59672763003805
U52,2025-01-02 08:41:00,17.388001564665824,78.39615171808485
U45,2025-01-02 16:53:00,17.357105255739565,78.56710362794662
U73,2025-01-02 04:09:00,17.366276747212417,78.38561102495343
U11,2025-01-01 12:14:00,17.320495099344427,78.44617910056608
U60,2025-01-03 05:38:00,17.491010183776545,78.35921286343192
U89,2025-01-02 09:29:00,17.421138570022233,78.58313819021686
U43,2025-01-01 09:20:00,17.419591418165744,78.46526723748003
U65,2025-01-02 07:54:00,17.423538898719983,78.39109974282051
U75,2025-01-01 11:32:00,17.41930418899009,78.42680752464092
U92,2025-01-02 21:59:00,17.365157902431086,78.38550443224771
U53,2025-01-02 23:36:00,17.413083962345343,78.46604273815649
U27,2025-01-01 16:29:00,17.480809837605516,78.49323935864824
U8,2025-01-02 21:00:00,17.47507362229616,78.40080373096522
U79,2025-01-02 14:47:00,17.37677333696148,78.44392629960797
U55,2025-01-03 03:21:00,17.325578899712962,78.36274232145055
U86,2025-01-03 08:23:00,17.540887946652347,78.35892571694944
U9,2025-01-03 08:14:00,17.379126573008335,78.41825008271607
U88,2025-01-03 01:17:00,17.544833470836355,78.37770834713015
U23,2025-01-01 07:53:00,17.50064515538802,78.53614258723977
U85,2025-01-02 21:10:00,17.481402847550076,78.43023981389348
U55,2025-01-03 06:53:00,17.38409076838776,78.40813116313464
U19,2025-01-02 06:00:00,17.431855897940263,78.35763114109179
U55,2025-01-03 08:16:00,17.38448165615669,78.45662926477472
U35,2025-01-02 12:30:00,17.484094561325527,78.39761884242367
U30,2025-01-03 05:56:00,17.419012762127075,78.51423674349755
U33,2025-01-02 13:34:00,17.33053852355642,78.38132826461589
U100,2025-01-02 04:40:00,17.541335190501773,78.52641429187427
U27,2025-01-01 08:49:00,17.537887320412327,78.35561726062195
U24,2025-01-01 07:54:00,17.405060531347548,78.38822449966807
U83,2025-01-01 12:42:00,17.375384340878462,78.45169945352634
U7,2025-01-01 15:07:00,17.321923948568337,78.4880148961162
U2,2025-01-03 00:01:00,17.41181712561963,78.51956879624382
U21,2025-01-02 04:07:00,17.38588125809002,78.55149176659758
U88,2025-01-01 14:02:00,17.413478467248353,78.40637983778417
U36,2025-01-01 13:48:00,17.36942512184459,78.56246028509929
U7,2025-01-01 22:12:00,17.520161312164845,78.59439499264174
U93,2025-01-03 13:43:00,17.33425314502113,78.55577688238911
U5,2025-01-03 13:36:00,17.435850137214533,78.51078529729745
U12,2025-01-01 19:49:00,17.5365156184654,78.43196323737926
U33,2025-01-02 03:09:00,17.42266610127376,78.39543787367367
U94,2025-01-02 07:54:00,17.472087237983732,78.3905127612939
U63,2025-01-02 02:00:00,17.37084177696822,78.53157859070775
U45,2025-01-02 03:42:00,17.410196467630765,78.37464783382914
U39,2025-01-01 08:32:00,17.545460809621094,78.53424932384391
U17,2025-01-03 08:25:00,17.503851647022802,78.59444666727622
U39,2025-01-01 22:51:00,17.435266971140223,78.45489427520835
U12,2025-01-01 11:00:00,17.488568289029484,78.58615887681239
U41,2025-01-02 16:08:00,17.35094018731663,78.58335587191566
U29,2025-01-02 17:04:00,17.307303319647282,78.52083773907438
U40,2025-01-01 22:03:00,17.33587098251694,78.502513484779
U69,2025-01-03 13:30:00,17.473881988068413,78.55519434432487
U13,2025-01-01 19:39:00,17.30131596225631,78.39743557592888
U83,2025-01-02 04:06:00,17.547938059552987,78.39921263898187
U26,2025-01-02 04:24:00,17.395521667562484,78.45403931931027
U73,2025-01-01 15:19:00,17.423329649518983,78.57641663439789
U17,2025-01-02 11:03:00,17.410505357205004,78.43399476201411
U66,2025-01-02 05:49:00,17.334913654241614,78.49322747677083
U94,2025-01-01 07:49:00,17.51462245301634,78.3663576176493
U54,2025-01-02 11:16:00,17.41931692301901,78.45261584086278
U47,2025-01-02 04:23:00,17.37115374493015,78.40105483999012
U86,2025-01-02 10:50:00,17.35294628215572,78.36957284732017
U44,2025-01-03 08:02:00,17.46364954457529,78.52132634362056
U11,2025-01-03 07:08:00,17.309863433940023,78.5622209002099
U61,2025-01-02 22:43:00,17.445981350063914,78.40680327133923
U8,2025-01-01 12:06:00,17.500744931206217,78.44099092663531
U94,2025-01-02 06:13:00,17.493639497187868,78.46159146768925
U79,2025-01-02 09:40:00,17.369789640177054,78.44403624848297
U33,2025-01-02 22:29:00,17.398369685133584,78.55048224074768
U91,2025-01-02 08:44:00,17.384872391609388,78.53388618268733
U32,2025-01-01 09:22:00,17.33356907409584,78.4420043414323
U15,2025-01-01 16:46:00,17.345560844954264,78.51828718077834
U76,2025-01-02 04:23:00,17.471682890315712,78.46516248748907
U42,2025-01-03 07:54:00,17.30162378669845,78.41593929063092
U33,2025-01-02 20:56:00,17.533943668944865,78.35433138937394
U78,2025-01-02 00:22:00,17.384526836929297,78.54707537292585
U68,2025-01-01 18:23:00,17.43106349934268,78.43715017254763
U89,2025-01-03 02:04:00,17.435387300238553,78.36084632451133
U91,2025-01-02 17:43:00,17.54919594656349,78.56454855199442
U4,2025-01-03 05:01:00,17.349471341184007,78.53164984776383
U80,2025-01-01 17:09:00,17.54753670137228,78.58537234136749
U30,2025-01-01 23:07:00,17.35022967534222,78.40340661192583
U38,2025-01-02 20:24:00,17.505308775818218,78.52354119343569
U35,2025-01-02 00:56:00,17.540122594598163,78.38454254027775
U2,2025-01-02 16:29:00,17.40091508863974,78.50013386293553
U32,2025-01-03 07:38:00,17.52939936333615,78.49686287337434
U53,2025-01-02 20:29:00,17.47968067544537,78.40021886814229
U40,2025-01-02 15:10:00,17.42750452917523,78.44488515077666
U17,2025-01-02 17:59:00,17.473406140398136,78.57476716497303
U88,2025-01-03 06:06:00,17.347622674995975,78.38415187046425
U23,2025-01-02 23:12:00,17.349486112566737,78.41921082984832
U5,2025-01-03 10:48:00,17.466447542213693,78.57449565231346
U69,2025-01-01 08:29:00,17.453070700316864,78.55772480952858
U24,2025-01-02 20:18:00,17.336611291745633,78.53395978777523
U59,2025-01-01 20:36:00,17.382755030289868,78.4692091474701
U25,2025-01-02 10:33:00,17.34983799497898,78.3894809744802
U32,2025-01-03 09:48:00,17.373776801841895,78.47015063961737
U45,2025-01-03 00:09:00,17.449465029956464,78.47338747505063
U1,2025-01-01 21:54:00,17.409003100170626,78.50309329196983
U73,2025-01-03 03:29:00,17.328897486775244,78.53317552788724
U6,2025-01-01 16:30:00,17.325480222091496,78.57081846566777
U21,2025-01-01 07:36:00,17.509574356483654,78.44848117201909
U81,2025-01-03 07:20:00,17.439853999480917,78.51839170966969
U78,2025-01-02 06:23:00,17.505428827779035,78.52714001071185
U37,2025-01-02 04:26:00,17.40141841378857,78.47715319274876
U67,2025-01-02 14:44:00,17.36876434390728,78.55890433890497
U10,2025-01-02 07:57:00,17.30626934020219,78.43577290582421
U28,2025-01-03 03:10:00,17.33364197180658,78.35671176167324
U12,2025-01-03 03:17:00,17.520510197143125,78.38890744945346
U27,2025-01-01 09:27:00,17.460414301995336,78.38302209789491
U16,2025-01-02 10:34:00,17.353100698364468,78.42713973492322
U1,2025-01-01 08:11:00,17.360274364997807,78.59191470707552
U81,2025-01-03 01:17:00,17.491373008590607,78.42876927872766
U93,2025-01-01 14:55:00,17.474748389268225,78.52301672281733
U41,2025-01-01 16:40:00,17.53279452975447,78.42741549236473
U64,2025-01-01 10:04:00,17.35591178911632,78.54612302720973
U45,2025-01-02 20:27:00,17.412442105648854,78.37436051177659
U16,2025-01-02 21:18:00,17.42494404057906,78.35321811683455
U88,2025-01-01 19:45:00,17.532694879759063,78.5575816416472
U8,2025-01-02 00:32:00,17.32980037758769,78.39022129930348
U65,2025-01-01 17:02:00,17.327643511137936,78.36749117281425
U57,2025-01-01 10:18:00,17.37686815422334,78.51017513155486
U4,2025-01-01 07:32:00,17.48866997288594,78.59016042682678
U26,2025-01-02 14:12:00,17.326319738237927,78.50746853924565
U38,2025-01-02 20:53:00,17.329095543977132,78.58269922897347
U6,2025-01-01 13:02:00,17.47358502464268,78.3901182066725
U19,2025-01-02 08:06:00,17.467603894004124,78.42921062144585
U87,2025-01-01 10:59:00,17.40965869363295,78.43474301181635
U25,2025-01-01 07:13:00,17.384664069771347,78.54188749983757
U95,2025-01-01 08:30:00,17.33233615352563,78.42422402118444
U16,2025-01-02 17:00:00,17.33843541432451,78.39089323466509
U95,2025-01-03 07:58:00,17.388761113291675,78.44350941465149
U25,2025-01-01 15:27:00,17.481193758758497,78.47416196512837
U62,2025-01-02 02:48:00,17.44861985035906,78.43539546263294
U25,2025-01-01 09:00:00,17.416687955480846,78.58262069894867
U81,2025-01-03 04:37:00,17.318799683635806,78.44011828643278
U17,2025-01-01 07:15:00,17.44083408358055,78.57890927820465
U61,2025-01-03 10:45:00,17.392040911468168,78.40286340884185
U75,2025-01-02 07:01:00,17.49863885053636,78.52325293097451
U54,2025-01-01 15:02:00,17.495340797014922,78.59772259844266
U87,2025-01-02 15:22:00,17.305426214634423,78.56425200246655
U57,2025-01-02 01:16:00,17.516125396720938,78.59141712012008
U52,2025-01-03 13:01:00,17.38774571856344,78.48213321089165
U2,2025-01-01 12:58:00,17.35064702848849,78.59286937702917
U64,2025-01-03 05:00:00,17.41389590170612,78.49350514431939
U66,2025-01-02 22:17:00,17.396297731849188,78.56444064274548
U96,2025-01-01 18:15:00,17.520004621431998,78.51949172313876
U66,2025-01-01 20:32:00,17.54107739406009,78.42350187113107
U81,2025-01-02 03:12:00,17.341851766304895,78.42398080454623
U62,2025-01-01 15:20:00,17.492772816451257,78.43052013232115
U61,2025-01-02 16:07:00,17.322315910496457,78.49989174799428
U99,2025-01-02 03:13:00,17.409197728828296,78.5966898913637
U18,2025-01-02 11:34:00,17.413225380070664,78.42109118595424
U89,2025-01-01 12:55:00,17.51591694642222,78.52241999031331
U87,2025-01-01 10:10:00,17.46296621254294,78.59146308643462
U45,2025-01-01 17:57:00,17.304844235900052,78.3920079632805
U40,2025-01-01 19:04:00,17.318756705030015,78.39439361207545
U29,2025-01-02 16:32:00,17.339611385549503,78.49547638611543
U40,2025-01-01 16:58:00,17.42378425363932,78.38367349416615
U39,2025-01-01 22:14:00,17.361099425897,78.39625934331623
U51,2025-01-03 04:04:00,17.353283131397653,78.42409718616288
U63,2025-01-01 09:43:00,17.308537987951926,78.5010779640567
U66,2025-01-01 22:44:00,17.41927388995791,78.42138082691898
U51,2025-01-03 11:51:00,17.50871941734266,78.3808657912502
U83,2025-01-03 12:31:00,17.348248896949084,78.58563177642795
U39,2025-01-02 22:36:00,17.32239520610422,78.39109649392579
U42,2025-01-02 18:49:00,17.339881796495646,78.54048777068385
U3,2025-01-03 12:21:00,17.431625274377126,78.47138926833948
U58,2025-01-01 08:03:00,17.313291576917745,78.48666658643458
U81,2025-01-02 07:25:00,17.473187783726633,78.481122506735
U7,2025-01-02 20:51:00,17.482339600622797,78.36727193718468
U29,2025-01-02 17:22:00,17.498016227758338,78.44995403137717
U34,2025-01-02 22:42:00,17.415460245077284,78.37208731344448
U4,2025-01-01 07:03:00,17.326307705702856,78.38820446430354
U1,2025-01-02 10:18:00,17.44187791344343,78.3727863872743
U88,2025-01-02 17:06:00,17.388941988423213,78.3875813155982
U6,2025-01-02 21:10:00,17.32488832449116,78.46488006940949
U68,2025-01-02 00:25:00,17.546422189508608,78.52967685823394
U7,2025-01-02 05:27:00,17.425016760179897,78.35185982840693
U56,2025-01-02 16:44:00,17.31469140597901,78.41225153484778
U28,2025-01-02 19:34:00,17.306608117088622,78.40436186120012
U85,2025-01-02 23:01:00,17.33400159401513,78.36203721363992
U56,2025-01-01 17:35:00,17.51262056354773,78.40536813983663
U21,2025-01-01 14:48:00,17.410170633279467,78.43576166921306
U61,2025-01-02 16:35:00,17.32634877129184,78.45102272980678
U78,2025-01-03 09:16:00,17.51316690231891,78.54569023265067
U58,2025-01-02 08:45:00,17.338969145044807,78.51038620041622
U86,2025-01-02 01:05:00,17.30447252352214,78.59799613618155
U99,2025-01-02 08:12:00,17.313157943142578,78.40579202315875
U70,2025-01-02 02:44:00,17.36902263547473,78.58022456947394
U98,2025-01-03 06:57:00,17.43969967716262,78.45646925279092
U8,2025-01-03 01:11:00,17.467664700382304,78.49017219715532
U42,2025-01-03 04:35:00,17.516489936720898,78.35272582102625
U22,2025-01-02 12:39:00,17.32971192503028,78.40159152008381
U13,2025-01-01 12:46:00,17.37012434136971,78.40201080231638
U56,2025-01-02 10:16:00,17.46238442767306,78.56269546188153
U50,2025-01-02 00:44:00,17.37393840946237,78.35339998981154
U66,2025-01-01 07:23:00,17.31448729332621,78.52913766903168
U76,2025-01-02 00:32:00,17.547446302982955,78.48478421092015
U77,2025-01-01 06:51:00,17.36561700650241,78.40495712720605
U8,2025-01-01 15:47:00,17.450970489255827,78.42811394172485
U75,2025-01-01 10:41:00,17.358169609319763,78.52536186459182
U83,2025-01-01 19:19:00,17.437468462721185,78.55201970612423
U96,2025-01-02 06:58:00,17.361119587271798,78.38773313647698
U72,2025-01-01 09:11:00,17.3064963511565,78.59606502576777
U67,2025-01-02 18:28:00,17.488175247597447,78.46828967497987
U68,2025-01-03 05:55:00,17.454703427580057,78.3582707836652
U87,2025-01-03 00:55:00,17.324633215452682,78.37946906772562
U85,2025-01-01 16:39:00,17.337982071459273,78.59365238283404
U64,2025-01-02 07:10:00,17.318980419024932,78.37622328713702
U99,2025-01-01 06:08:00,17.31337839883599,78.40869109274696
U92,2025-01-03 04:45:00,17.415100871984833,78.39813715491576
U28,2025-01-02 13:13:00,17.331660355960356,78.35285576290478
U93,2025-01-02 10:34:00,17.543798574366807,78.39458198742376
U43,2025-01-03 12:25:00,17.340376117420142,78.39293012548863
U58,2025-01-02 19:56:00,17.499179419118704,78.39897547245752
U86,2025-01-02 10:10:00,17.541211773191236,78.57635314666229
U85,2025-01-02 16:13:00,17.54730721544501,78.37492036710931
U83,2025-01-01 17:33:00,17.426738556813035,78.4581569330213
U49,2025-01-02 20:31:00,17.35104155104815,78.53790085186627
U14,2025-01-01 14:16:00,17.346876135714794,78.43453655036072
U38,2025-01-02 05:22:00,17.311537618512258,78.41784909336121
U51,2025-01-03 03:24:00,17.34418491567678,78.59569259560617
